cidade;cod_cidade;estado;cod_esatado;populacao;renda_domiciliar_per_capita;regiao
Cachoeira Grande;2102374;MA;21;10.004;1077;Nordeste
Cajapió;2102408;MA;21;10.342;1077;Nordeste
Cajari;2102507;MA;21;16.711;1077;Nordeste
Campestre do Maranhão;2102556;MA;21;12.553;1077;Nordeste
Cândido Mendes;2102606;MA;21;20.413;1077;Nordeste
Cantanhede;2102705;MA;21;24.976;1077;Nordeste
Capinzal do Norte;2102754;MA;21;11.664;1077;Nordeste
Carolina;2102804;MA;21;24.606;1077;Nordeste
Carutapera;2102903;MA;21;24.855;1077;Nordeste
Caxias;2103000;MA;21;163.428;1077;Nordeste
Cedral;2103109;MA;21;10.444;1077;Nordeste
Central do Maranhão;2103125;MA;21;7.233;1077;Nordeste
Centro do Guilherme;2103158;MA;21;12.668;1077;Nordeste
Centro Novo do Maranhão;2103174;MA;21;16.529;1077;Nordeste
Chapadinha;2103208;MA;21;84.202;1077;Nordeste
Cidelândia;2103257;MA;21;13.152;1077;Nordeste
Codó;2103307;MA;21;118.295;1077;Nordeste
Coelho Neto;2103406;MA;21;42.918;1077;Nordeste
Colinas;2103505;MA;21;41.745;1077;Nordeste
Conceição do Lago-Açu;2103554;MA;21;15.264;1077;Nordeste
Coroatá;2103604;MA;21;61.351;1077;Nordeste
Cururupu;2103703;MA;21;32.608;1077;Nordeste
Davinópolis;2103752;MA;21;14.788;1077;Nordeste
Dom Pedro;2103802;MA;21;23.579;1077;Nordeste
Duque Bacelar;2103901;MA;21;10.448;1077;Nordeste
Esperantinópolis;2104008;MA;21;18.725;1077;Nordeste
Estreito;2104057;MA;21;34.353;1077;Nordeste
Feira Nova do Maranhão;2104073;MA;21;8.236;1077;Nordeste
Fernando Falcão;2104081;MA;21;11.184;1077;Nordeste
Formosa da Serra Negra;2104099;MA;21;18.133;1077;Nordeste
Fortaleza dos Nogueiras;2104107;MA;21;12.951;1077;Nordeste
Fortuna;2104206;MA;21;17.346;1077;Nordeste
Godofredo Viana;2104305;MA;21;10.422;1077;Nordeste
Gonçalves Dias;2104404;MA;21;17.579;1077;Nordeste
Governador Archer;2104503;MA;21;10.472;1077;Nordeste
Governador Edison Lobão;2104552;MA;21;18.908;1077;Nordeste
Governador Eugênio Barros;2104602;MA;21;14.258;1077;Nordeste
Governador Luiz Rocha;2104628;MA;21;7.219;1077;Nordeste
Governador Newton Bello;2104651;MA;21;10.981;1077;Nordeste
Governador Nunes Freire;2104677;MA;21;23.563;1077;Nordeste
Graça Aranha;2104701;MA;21;6.161;1077;Nordeste
Grajaú;2104800;MA;21;76.578;1077;Nordeste
Guimarães;2104909;MA;21;10.470;1077;Nordeste
Humberto de Campos;2105005;MA;21;26.546;1077;Nordeste
Icatu;2105104;MA;21;25.332;1077;Nordeste
Igarapé do Meio;2105153;MA;21;14.350;1077;Nordeste
Igarapé Grande;2105203;MA;21;10.463;1077;Nordeste
Imperatriz;2105302;MA;21;285.146;1077;Nordeste
Itaipava do Grajaú;2105351;MA;21;14.143;1077;Nordeste
Itapecuru Mirim;2105401;MA;21;62.269;1077;Nordeste
Itinga do Maranhão;2105427;MA;21;22.934;1077;Nordeste
Jatobá;2105450;MA;21;7.610;1077;Nordeste
Jenipapo dos Vieiras;2105476;MA;21;17.499;1077;Nordeste
João Lisboa;2105500;MA;21;25.287;1077;Nordeste
Joselândia;2105609;MA;21;15.235;1077;Nordeste
Junco do Maranhão;2105658;MA;21;5.275;1077;Nordeste
Lago da Pedra;2105708;MA;21;45.875;1077;Nordeste
Lago do Junco;2105807;MA;21;9.700;1077;Nordeste
Lago Verde;2105906;MA;21;15.077;1077;Nordeste
Lagoa do Mato;2105922;MA;21;10.809;1077;Nordeste
Lago dos Rodrigues;2105948;MA;21;8.961;1077;Nordeste
Lagoa Grande do Maranhão;2105963;MA;21;11.710;1077;Nordeste
Lajeado Novo;2105989;MA;21;7.227;1077;Nordeste
Lima Campos;2106003;MA;21;11.558;1077;Nordeste
Loreto;2106102;MA;21;11.876;1077;Nordeste
Luís Domingues;2106201;MA;21;7.351;1077;Nordeste
Magalhães de Almeida;2106300;MA;21;14.001;1077;Nordeste
Maracaçumé;2106326;MA;21;21.686;1077;Nordeste
Marajá do Sena;2106359;MA;21;7.165;1077;Nordeste
Maranhãozinho;2106375;MA;21;14.086;1077;Nordeste
Mata Roma;2106409;MA;21;17.537;1077;Nordeste
Matinha;2106508;MA;21;22.530;1077;Nordeste
Matões;2106607;MA;21;33.300;1077;Nordeste
Matões do Norte;2106631;MA;21;17.945;1077;Nordeste
Milagres do Maranhão;2106672;MA;21;9.048;1077;Nordeste
Mirador;2106706;MA;21;21.518;1077;Nordeste
Miranda do Norte;2106755;MA;21;24.377;1077;Nordeste
Mirinzal;2106805;MA;21;14.297;1077;Nordeste
Monção;2106904;MA;21;28.606;1077;Nordeste
Montes Altos;2107001;MA;21;9.309;1077;Nordeste
Morros;2107100;MA;21;18.994;1077;Nordeste
Nina Rodrigues;2107209;MA;21;14.551;1077;Nordeste
Nova Colinas;2107258;MA;21;5.144;1077;Nordeste
Nova Iorque;2107308;MA;21;4.412;1077;Nordeste
Nova Olinda do Maranhão;2107357;MA;21;14.468;1077;Nordeste
Olho d'Água das Cunhãs;2107407;MA;21;18.295;1077;Nordeste
Olinda Nova do Maranhão;2107456;MA;21;13.909;1077;Nordeste
Paço do Lumiar;2107506;MA;21;152.306;1077;Nordeste
Palmeirândia;2107605;MA;21;21.606;1077;Nordeste
Paraibano;2107704;MA;21;18.619;1077;Nordeste
Parnarama;2107803;MA;21;32.256;1077;Nordeste
Passagem Franca;2107902;MA;21;17.592;1077;Nordeste
Pastos Bons;2108009;MA;21;19.246;1077;Nordeste
Paulino Neves;2108058;MA;21;17.523;1077;Nordeste
Paulo Ramos;2108108;MA;21;20.792;1077;Nordeste
Pedreiras;2108207;MA;21;38.267;1077;Nordeste
Pedro do Rosário;2108256;MA;21;24.917;1077;Nordeste
Penalva;2108306;MA;21;33.534;1077;Nordeste
Peri Mirim;2108405;MA;21;11.277;1077;Nordeste
Peritoró;2108454;MA;21;20.910;1077;Nordeste
Pindaré-Mirim;2108504;MA;21;32.521;1077;Nordeste
Pinheiro;2108603;MA;21;87.919;1077;Nordeste
Pio XII;2108702;MA;21;22.369;1077;Nordeste
Pirapemas;2108801;MA;21;18.120;1077;Nordeste
Poção de Pedras;2108900;MA;21;17.444;1077;Nordeste
Porto Franco;2109007;MA;21;24.517;1077;Nordeste
Porto Rico do Maranhão;2109056;MA;21;6.091;1077;Nordeste
Presidente Dutra;2109106;MA;21;46.578;1077;Nordeste
Presidente Juscelino;2109205;MA;21;11.616;1077;Nordeste
Presidente Médici;2109239;MA;21;4.748;1077;Nordeste
Presidente Sarney;2109270;MA;21;17.913;1077;Nordeste
Presidente Vargas;2109304;MA;21;10.791;1077;Nordeste
Primeira Cruz;2109403;MA;21;13.922;1077;Nordeste
Raposa;2109452;MA;21;32.054;1077;Nordeste
Riachão;2109502;MA;21;22.699;1077;Nordeste
Ribamar Fiquene;2109551;MA;21;7.597;1077;Nordeste
Rosário;2109601;MA;21;39.763;1077;Nordeste
Sambaíba;2109700;MA;21;5.701;1077;Nordeste
Santa Filomena do Maranhão;2109759;MA;21;6.839;1077;Nordeste
Santa Helena;2109809;MA;21;43.112;1077;Nordeste
Santa Inês;2109908;MA;21;88.167;1077;Nordeste
Santa Luzia;2110005;MA;21;59.037;1077;Nordeste
Santa Luzia do Paruá;2110039;MA;21;24.870;1077;Nordeste
Santa Quitéria do Maranhão;2110104;MA;21;24.489;1077;Nordeste
Santa Rita;2110203;MA;21;38.446;1077;Nordeste
Santana do Maranhão;2110237;MA;21;10.777;1077;Nordeste
Santo Amaro do Maranhão;2110278;MA;21;14.280;1077;Nordeste
Santo Antônio dos Lopes;2110302;MA;21;14.623;1077;Nordeste
São Benedito do Rio Preto;2110401;MA;21;18.793;1077;Nordeste
São Bento;2110500;MA;21;48.036;1077;Nordeste
São Bernardo;2110609;MA;21;27.887;1077;Nordeste
São Domingos do Azeitão;2110658;MA;21;8.213;1077;Nordeste
São Domingos do Maranhão;2110708;MA;21;35.221;1077;Nordeste
São Félix de Balsas;2110807;MA;21;4.495;1077;Nordeste
São Francisco do Brejão;2110856;MA;21;9.222;1077;Nordeste
São Francisco do Maranhão;2110906;MA;21;12.353;1077;Nordeste
São João Batista;2111003;MA;21;18.909;1077;Nordeste
São João do Carú;2111029;MA;21;12.421;1077;Nordeste
São João do Paraíso;2111052;MA;21;10.105;1077;Nordeste
São João do Soter;2111078;MA;21;17.254;1077;Nordeste
São João dos Patos;2111102;MA;21;25.891;1077;Nordeste
São José de Ribamar;2111201;MA;21;257.414;1077;Nordeste
São José dos Basílios;2111250;MA;21;7.102;1077;Nordeste
São Luís;2111300;MA;21;1.088.057;1077;Nordeste
São Luís Gonzaga do Maranhão;2111409;MA;21;18.153;1077;Nordeste
São Mateus do Maranhão;2111508;MA;21;40.160;1077;Nordeste
São Pedro da Água Branca;2111532;MA;21;14.736;1077;Nordeste
São Pedro dos Crentes;2111573;MA;21;5.965;1077;Nordeste
São Raimundo das Mangabeiras;2111607;MA;21;19.129;1077;Nordeste
São Raimundo do Doca Bezerra;2111631;MA;21;5.767;1077;Nordeste
São Roberto;2111672;MA;21;4.602;1077;Nordeste
São Vicente Ferrer;2111706;MA;21;19.885;1077;Nordeste
Satubinha;2111722;MA;21;8.880;1077;Nordeste
Senador Alexandre Costa;2111748;MA;21;10.445;1077;Nordeste
Senador La Rocque;2111763;MA;21;15.035;1077;Nordeste
Serrano do Maranhão;2111789;MA;21;10.461;1077;Nordeste
Sítio Novo;2111805;MA;21;17.457;1077;Nordeste
Sucupira do Norte;2111904;MA;21;10.471;1077;Nordeste
Sucupira do Riachão;2111953;MA;21;5.088;1077;Nordeste
Tasso Fragoso;2112001;MA;21;9.106;1077;Nordeste
Timbiras;2112100;MA;21;27.344;1077;Nordeste
Timon;2112209;MA;21;182.241;1077;Nordeste
Trizidela do Vale;2112233;MA;21;23.052;1077;Nordeste
Tufilândia;2112274;MA;21;5.633;1077;Nordeste
Tuntum;2112308;MA;21;37.401;1077;Nordeste
Turiaçu;2112407;MA;21;38.905;1077;Nordeste
Turilândia;2112456;MA;21;33.032;1077;Nordeste
Tutóia;2112506;MA;21;55.041;1077;Nordeste
Urbano Santos;2112605;MA;21;34.060;1077;Nordeste
Vargem Grande;2112704;MA;21;44.540;1077;Nordeste
Viana;2112803;MA;21;53.115;1077;Nordeste
Vila Nova dos Martírios;2112852;MA;21;10.575;1077;Nordeste
Vitória do Mearim;2112902;MA;21;31.851;1077;Nordeste
Vitorino Freire;2113009;MA;21;31.906;1077;Nordeste
Zé Doca;2114007;MA;21;41.943;1077;Nordeste
Acauã;2200053;PI;22;6.515;1350;Nordeste
Agricolândia;2200103;PI;22;5.023;1350;Nordeste
Água Branca;2200202;PI;22;18.033;1350;Nordeste
Alagoinha do Piauí;2200251;PI;22;6.901;1350;Nordeste
Alegrete do Piauí;2200277;PI;22;4.713;1350;Nordeste
Alto Longá;2200301;PI;22;13.734;1350;Nordeste
Altos;2200400;PI;22;49.637;1350;Nordeste
Alvorada do Gurguéia;2200459;PI;22;5.459;1350;Nordeste
Amarante;2200509;PI;22;17.577;1350;Nordeste
Angical do Piauí;2200608;PI;22;6.982;1350;Nordeste
Anísio de Abreu;2200707;PI;22;9.631;1350;Nordeste
Antônio Almeida;2200806;PI;22;3.228;1350;Nordeste
Aroazes;2200905;PI;22;5.433;1350;Nordeste
Aroeiras do Itaim;2200954;PI;22;2.766;1350;Nordeste
Arraial;2201002;PI;22;4.593;1350;Nordeste
Assunção do Piauí;2201051;PI;22;7.597;1350;Nordeste
Avelino Lopes;2201101;PI;22;11.106;1350;Nordeste
Baixa Grande do Ribeiro;2201150;PI;22;13.838;1350;Nordeste
Barra D'Alcântara;2201176;PI;22;4.091;1350;Nordeste
Barras;2201200;PI;22;49.533;1350;Nordeste
Barreiras do Piauí;2201309;PI;22;3.334;1350;Nordeste
Barro Duro;2201408;PI;22;6.744;1350;Nordeste
Batalha;2201507;PI;22;27.123;1350;Nordeste
Bela Vista do Piauí;2201556;PI;22;4.208;1350;Nordeste
Belém do Piauí;2201572;PI;22;3.508;1350;Nordeste
Beneditinos;2201606;PI;22;10.104;1350;Nordeste
Bertolínia;2201705;PI;22;5.701;1350;Nordeste
Betânia do Piauí;2201739;PI;22;6.368;1350;Nordeste
Boa Hora;2201770;PI;22;7.108;1350;Nordeste
Bocaina;2201804;PI;22;4.131;1350;Nordeste
Bom Jesus;2201903;PI;22;30.321;1350;Nordeste
Bom Princípio do Piauí;2201919;PI;22;5.786;1350;Nordeste
Bonfim do Piauí;2201929;PI;22;6.089;1350;Nordeste
Boqueirão do Piauí;2201945;PI;22;6.728;1350;Nordeste
Brasileira;2201960;PI;22;8.658;1350;Nordeste
Brejo do Piauí;2201988;PI;22;3.969;1350;Nordeste
Buriti dos Lopes;2202000;PI;22;20.096;1350;Nordeste
Buriti dos Montes;2202026;PI;22;7.538;1350;Nordeste
Cabeceiras do Piauí;2202059;PI;22;10.449;1350;Nordeste
Cajazeiras do Piauí;2202075;PI;22;3.146;1350;Nordeste
Cajueiro da Praia;2202083;PI;22;8.203;1350;Nordeste
Caldeirão Grande do Piauí;2202091;PI;22;5.605;1350;Nordeste
Campinas do Piauí;2202109;PI;22;4.988;1350;Nordeste
Campo Alegre do Fidalgo;2202117;PI;22;4.701;1350;Nordeste
Campo Grande do Piauí;2202133;PI;22;6.188;1350;Nordeste
Campo Largo do Piauí;2202174;PI;22;7.636;1350;Nordeste
Campo Maior;2202208;PI;22;47.074;1350;Nordeste
Canavieira;2202251;PI;22;3.429;1350;Nordeste
Canto do Buriti;2202307;PI;22;19.669;1350;Nordeste
Capitão de Campos;2202406;PI;22;11.347;1350;Nordeste
Capitão Gervásio Oliveira;2202455;PI;22;4.065;1350;Nordeste
Caracol;2202505;PI;22;10.538;1350;Nordeste
Caraúbas do Piauí;2202539;PI;22;5.755;1350;Nordeste
Caridade do Piauí;2202554;PI;22;5.162;1350;Nordeste
Castelo do Piauí;2202604;PI;22;19.663;1350;Nordeste
Caxingó;2202653;PI;22;5.657;1350;Nordeste
Cocal;2202703;PI;22;29.209;1350;Nordeste
Cocal de Telha;2202711;PI;22;5.034;1350;Nordeste
Cocal dos Alves;2202729;PI;22;6.569;1350;Nordeste
Coivaras;2202737;PI;22;4.233;1350;Nordeste
Colônia do Gurguéia;2202752;PI;22;6.287;1350;Nordeste
Colônia do Piauí;2202778;PI;22;7.088;1350;Nordeste
Conceição do Canindé;2202802;PI;22;5.063;1350;Nordeste
Coronel José Dias;2202851;PI;22;4.305;1350;Nordeste
Corrente;2202901;PI;22;28.275;1350;Nordeste
Cristalândia do Piauí;2203008;PI;22;7.454;1350;Nordeste
Cristino Castro;2203107;PI;22;10.772;1350;Nordeste
Curimatá;2203206;PI;22;11.552;1350;Nordeste
Currais;2203230;PI;22;4.968;1350;Nordeste
Curralinhos;2203255;PI;22;4.527;1350;Nordeste
Curral Novo do Piauí;2203271;PI;22;5.185;1350;Nordeste
Demerval Lobão;2203305;PI;22;16.998;1350;Nordeste
Dirceu Arcoverde;2203354;PI;22;7.238;1350;Nordeste
Dom Expedito Lopes;2203404;PI;22;6.421;1350;Nordeste
Domingos Mourão;2203420;PI;22;4.138;1350;Nordeste
Dom Inocêncio;2203453;PI;22;9.335;1350;Nordeste
Elesbão Veloso;2203503;PI;22;13.786;1350;Nordeste
Eliseu Martins;2203602;PI;22;4.435;1350;Nordeste
Esperantina;2203701;PI;22;42.510;1350;Nordeste
Fartura do Piauí;2203750;PI;22;5.414;1350;Nordeste
Flores do Piauí;2203800;PI;22;4.508;1350;Nordeste
Floresta do Piauí;2203859;PI;22;2.364;1350;Nordeste
Floriano;2203909;PI;22;64.150;1350;Nordeste
Francinópolis;2204006;PI;22;4.517;1350;Nordeste
Francisco Ayres;2204105;PI;22;4.494;1350;Nordeste
Francisco Macedo;2204154;PI;22;2.986;1350;Nordeste
Francisco Santos;2204204;PI;22;8.366;1350;Nordeste
Fronteiras;2204303;PI;22;10.382;1350;Nordeste
Geminiano;2204352;PI;22;5.587;1350;Nordeste
Gilbués;2204402;PI;22;11.166;1350;Nordeste
Guadalupe;2204501;PI;22;10.478;1350;Nordeste
Guaribas;2204550;PI;22;4.350;1350;Nordeste
Hugo Napoleão;2204600;PI;22;3.562;1350;Nordeste
Ilha Grande;2204659;PI;22;9.501;1350;Nordeste
Inhuma;2204709;PI;22;15.259;1350;Nordeste
Ipiranga do Piauí;2204808;PI;22;9.620;1350;Nordeste
Isaías Coelho;2204907;PI;22;7.886;1350;Nordeste
Itainópolis;2205003;PI;22;10.980;1350;Nordeste
Itaueira;2205102;PI;22;10.493;1350;Nordeste
Jacobina do Piauí;2205151;PI;22;5.715;1350;Nordeste
Jaicós;2205201;PI;22;17.811;1350;Nordeste
Jardim do Mulato;2205250;PI;22;4.251;1350;Nordeste
Jatobá do Piauí;2205276;PI;22;4.568;1350;Nordeste
Jerumenha;2205300;PI;22;4.600;1350;Nordeste
João Costa;2205359;PI;22;3.031;1350;Nordeste
Joaquim Pires;2205409;PI;22;14.175;1350;Nordeste
Joca Marques;2205458;PI;22;5.535;1350;Nordeste
José de Freitas;2205508;PI;22;44.391;1350;Nordeste
Juazeiro do Piauí;2205516;PI;22;5.311;1350;Nordeste
Júlio Borges;2205524;PI;22;5.499;1350;Nordeste
Jurema;2205532;PI;22;4.505;1350;Nordeste
Lagoinha do Piauí;2205540;PI;22;3.029;1350;Nordeste
Lagoa Alegre;2205557;PI;22;8.449;1350;Nordeste
Lagoa do Barro do Piauí;2205565;PI;22;5.146;1350;Nordeste
Lagoa de São Francisco;2205573;PI;22;6.449;1350;Nordeste
Lagoa do Piauí;2205581;PI;22;5.009;1350;Nordeste
Lagoa do Sítio;2205599;PI;22;4.575;1350;Nordeste
Landri Sales;2205607;PI;22;5.311;1350;Nordeste
Luís Correia;2205706;PI;22;31.775;1350;Nordeste
Luzilândia;2205805;PI;22;26.204;1350;Nordeste
Madeiro;2205854;PI;22;8.218;1350;Nordeste
Manoel Emídio;2205904;PI;22;5.314;1350;Nordeste
Marcolândia;2205953;PI;22;8.783;1350;Nordeste
Marcos Parente;2206001;PI;22;4.848;1350;Nordeste
Massapê do Piauí;2206050;PI;22;5.215;1350;Nordeste
Matias Olímpio;2206100;PI;22;10.875;1350;Nordeste
Miguel Alves;2206209;PI;22;33.071;1350;Nordeste
Miguel Leão;2206308;PI;22;1.352;1350;Nordeste
Milton Brandão;2206357;PI;22;6.678;1350;Nordeste
Monsenhor Gil;2206407;PI;22;10.455;1350;Nordeste
Monsenhor Hipólito;2206506;PI;22;7.751;1350;Nordeste
Monte Alegre do Piauí;2206605;PI;22;10.910;1350;Nordeste
Morro Cabeça no Tempo;2206654;PI;22;4.458;1350;Nordeste
Morro do Chapéu do Piauí;2206670;PI;22;6.547;1350;Nordeste
Murici dos Portelas;2206696;PI;22;10.139;1350;Nordeste
Nazaré do Piauí;2206704;PI;22;6.729;1350;Nordeste
Nazária;2206720;PI;22;10.706;1350;Nordeste
Nossa Senhora de Nazaré;2206753;PI;22;5.406;1350;Nordeste
Nossa Senhora dos Remédios;2206803;PI;22;8.732;1350;Nordeste
Novo Oriente do Piauí;2206902;PI;22;6.178;1350;Nordeste
Novo Santo Antônio;2206951;PI;22;2.886;1350;Nordeste
Oeiras;2207009;PI;22;39.545;1350;Nordeste
Olho D'Água do Piauí;2207108;PI;22;2.725;1350;Nordeste
Padre Marcos;2207207;PI;22;6.481;1350;Nordeste
Paes Landim;2207306;PI;22;4.174;1350;Nordeste
Pajeú do Piauí;2207355;PI;22;3.041;1350;Nordeste
Palmeira do Piauí;2207405;PI;22;5.048;1350;Nordeste
Palmeirais;2207504;PI;22;13.480;1350;Nordeste
Paquetá;2207553;PI;22;3.878;1350;Nordeste
Parnaguá;2207603;PI;22;10.289;1350;Nordeste
Parnaíba;2207702;PI;22;169.552;1350;Nordeste
Passagem Franca do Piauí;2207751;PI;22;4.220;1350;Nordeste
Patos do Piauí;2207777;PI;22;5.461;1350;Nordeste
Pau D'Arco do Piauí;2207793;PI;22;3.972;1350;Nordeste
Paulistana;2207801;PI;22;21.601;1350;Nordeste
Pavussu;2207850;PI;22;3.698;1350;Nordeste
Pedro II;2207900;PI;22;39.039;1350;Nordeste
Pedro Laurentino;2207934;PI;22;2.514;1350;Nordeste
Nova Santa Rita;2207959;PI;22;4.147;1350;Nordeste
Picos;2208007;PI;22;86.228;1350;Nordeste
Pimenteiras;2208106;PI;22;11.528;1350;Nordeste
Pio IX;2208205;PI;22;17.947;1350;Nordeste
Piracuruca;2208304;PI;22;29.849;1350;Nordeste
Piripiri;2208403;PI;22;67.676;1350;Nordeste
Porto;2208502;PI;22;12.312;1350;Nordeste
Porto Alegre do Piauí;2208551;PI;22;2.391;1350;Nordeste
Prata do Piauí;2208601;PI;22;3.098;1350;Nordeste
Queimada Nova;2208650;PI;22;8.936;1350;Nordeste
Redenção do Gurguéia;2208700;PI;22;8.563;1350;Nordeste
Regeneração;2208809;PI;22;17.418;1350;Nordeste
Riacho Frio;2208858;PI;22;4.241;1350;Nordeste
Ribeira do Piauí;2208874;PI;22;4.114;1350;Nordeste
Ribeiro Gonçalves;2208908;PI;22;6.215;1350;Nordeste
Rio Grande do Piauí;2209005;PI;22;5.868;1350;Nordeste
Santa Cruz do Piauí;2209104;PI;22;5.928;1350;Nordeste
Santa Cruz dos Milagres;2209153;PI;22;3.466;1350;Nordeste
Santa Filomena;2209203;PI;22;6.209;1350;Nordeste
Santa Luz;2209302;PI;22;5.425;1350;Nordeste
Santana do Piauí;2209351;PI;22;4.174;1350;Nordeste
Santa Rosa do Piauí;2209377;PI;22;4.690;1350;Nordeste
Santo Antônio de Lisboa;2209401;PI;22;5.938;1350;Nordeste
Santo Antônio dos Milagres;2209450;PI;22;2.189;1350;Nordeste
Santo Inácio do Piauí;2209500;PI;22;3.719;1350;Nordeste
São Braz do Piauí;2209559;PI;22;4.451;1350;Nordeste
São Félix do Piauí;2209609;PI;22;2.885;1350;Nordeste
São Francisco de Assis do Piauí;2209658;PI;22;5.703;1350;Nordeste
São Francisco do Piauí;2209708;PI;22;5.404;1350;Nordeste
São Gonçalo do Gurguéia;2209757;PI;22;3.019;1350;Nordeste
São Gonçalo do Piauí;2209807;PI;22;4.944;1350;Nordeste
São João da Canabrava;2209856;PI;22;4.306;1350;Nordeste
São João da Fronteira;2209872;PI;22;5.615;1350;Nordeste
São João da Serra;2209906;PI;22;6.233;1350;Nordeste
São João da Varjota;2209955;PI;22;4.443;1350;Nordeste
São João do Arraial;2209971;PI;22;8.443;1350;Nordeste
São João do Piauí;2210003;PI;22;22.036;1350;Nordeste
São José do Divino;2210052;PI;22;4.906;1350;Nordeste
São José do Peixe;2210102;PI;22;3.320;1350;Nordeste
São José do Piauí;2210201;PI;22;6.732;1350;Nordeste
São Julião;2210300;PI;22;6.135;1350;Nordeste
São Lourenço do Piauí;2210359;PI;22;4.497;1350;Nordeste
São Luis do Piauí;2210375;PI;22;2.329;1350;Nordeste
São Miguel da Baixa Grande;2210383;PI;22;2.304;1350;Nordeste
São Miguel do Fidalgo;2210391;PI;22;2.870;1350;Nordeste
São Miguel do Tapuio;2210409;PI;22;17.902;1350;Nordeste
São Pedro do Piauí;2210508;PI;22;14.046;1350;Nordeste
São Raimundo Nonato;2210607;PI;22;40.784;1350;Nordeste
Sebastião Barros;2210623;PI;22;3.228;1350;Nordeste
Sebastião Leal;2210631;PI;22;4.572;1350;Nordeste
Sigefredo Pacheco;2210656;PI;22;9.631;1350;Nordeste
Simões;2210706;PI;22;14.650;1350;Nordeste
Simplício Mendes;2210805;PI;22;14.342;1350;Nordeste
Socorro do Piauí;2210904;PI;22;4.184;1350;Nordeste
Sussuapara;2210938;PI;22;6.345;1350;Nordeste
Tamboril do Piauí;2210953;PI;22;3.029;1350;Nordeste
Tanque do Piauí;2210979;PI;22;2.330;1350;Nordeste
Teresina;2211001;PI;22;902.644;1350;Nordeste
União;2211100;PI;22;47.707;1350;Nordeste
Uruçuí;2211209;PI;22;26.501;1350;Nordeste
Valença do Piauí;2211308;PI;22;22.920;1350;Nordeste
Várzea Branca;2211357;PI;22;5.173;1350;Nordeste
Várzea Grande;2211407;PI;22;4.515;1350;Nordeste
Vera Mendes;2211506;PI;22;3.271;1350;Nordeste
Vila Nova do Piauí;2211605;PI;22;2.979;1350;Nordeste
Wall Ferraz;2211704;PI;22;4.117;1350;Nordeste
Abaiara;2300101;CE;23;10.282;1225;Nordeste
Acarape;2300150;CE;23;14.306;1225;Nordeste
Acaraú;2300200;CE;23;68.758;1225;Nordeste
Acopiara;2300309;CE;23;46.215;1225;Nordeste
Aiuaba;2300408;CE;23;14.220;1225;Nordeste
Alcântaras;2300507;CE;23;11.754;1225;Nordeste
Altaneira;2300606;CE;23;6.970;1225;Nordeste
Alto Santo;2300705;CE;23;14.418;1225;Nordeste
Amontada;2300754;CE;23;44.342;1225;Nordeste
Antonina do Norte;2300804;CE;23;7.484;1225;Nordeste
Apuiarés;2300903;CE;23;13.219;1225;Nordeste
Aquiraz;2301000;CE;23;84.737;1225;Nordeste
Aracati;2301109;CE;23;78.752;1225;Nordeste
Aracoiaba;2301208;CE;23;26.696;1225;Nordeste
Ararendá;2301257;CE;23;11.485;1225;Nordeste
Araripe;2301307;CE;23;20.223;1225;Nordeste
Aratuba;2301406;CE;23;11.459;1225;Nordeste
Arneiroz;2301505;CE;23;7.619;1225;Nordeste
Assaré;2301604;CE;23;22.212;1225;Nordeste
Aurora;2301703;CE;23;24.267;1225;Nordeste
Baixio;2301802;CE;23;5.832;1225;Nordeste
Banabuiú;2301851;CE;23;17.654;1225;Nordeste
Barbalha;2301901;CE;23;80.217;1225;Nordeste
Barreira;2301950;CE;23;23.351;1225;Nordeste
Barro;2302008;CE;23;19.669;1225;Nordeste
Barroquinha;2302057;CE;23;14.977;1225;Nordeste
Baturité;2302107;CE;23;36.978;1225;Nordeste
Beberibe;2302206;CE;23;55.666;1225;Nordeste
Bela Cruz;2302305;CE;23;34.441;1225;Nordeste
Boa Viagem;2302404;CE;23;52.169;1225;Nordeste
Brejo Santo;2302503;CE;23;53.778;1225;Nordeste
Camocim;2302602;CE;23;65.031;1225;Nordeste
Campos Sales;2302701;CE;23;26.082;1225;Nordeste
Canindé;2302800;CE;23;77.207;1225;Nordeste
Capistrano;2302909;CE;23;17.760;1225;Nordeste
Caridade;2303006;CE;23;16.419;1225;Nordeste
Cariré;2303105;CE;23;18.075;1225;Nordeste
Caririaçu;2303204;CE;23;27.482;1225;Nordeste
Cariús;2303303;CE;23;17.333;1225;Nordeste
Carnaubal;2303402;CE;23;17.758;1225;Nordeste
Cascavel;2303501;CE;23;76.365;1225;Nordeste
Catarina;2303600;CE;23;9.577;1225;Nordeste
Catunda;2303659;CE;23;10.817;1225;Nordeste
Caucaia;2303709;CE;23;375.730;1225;Nordeste
Cedro;2303808;CE;23;22.678;1225;Nordeste
Chaval;2303907;CE;23;12.805;1225;Nordeste
Choró;2303931;CE;23;12.380;1225;Nordeste
Chorozinho;2303956;CE;23;20.763;1225;Nordeste
Coreaú;2304004;CE;23;21.438;1225;Nordeste
Crateús;2304103;CE;23;79.809;1225;Nordeste
